,Unnamed: 0.1,Unnamed: 0,parking,property_type,date_available,weekly_cost,address,suburb,postcode,beds,baths,latitude,longitude,dist_to_city,dist_to_education,dist_to_parks_and_gardens,dist_to_train_station,dist_to_shopping,dist_to_healthcare,SA2_CODE21,SA2_NAME21,GCC_NAME21
2978,2978,2978,1,House,2024,550.0,6 raymond court,ringwood east,3135.0,3,1,-37.8210725,145.2621701,31.83379,0.31332,1.86407,2.50569,1.26772,1.93622,211031267,Ringwood East,Greater Melbourne
2979,2979,2979,0,Unit,2024,620.0,118/33 flemington road,north melbourne,3051.0,1,1,-37.8002857,144.9553584,1.96676,0.90171,0.56897,1.669,0.22624,0.03526,206041506,North Melbourne,Greater Melbourne
2980,2980,2980,3,House,2024,450.0,25 graham street,broadmeadows,3047.0,3,1,-37.692371,144.9311385,16.01452,0.72797,1.90843,3.02945,3.57717,3.00761,210051242,Broadmeadows,Greater Melbourne
2981,2981,2981,1,Unit,2024,650.0,g6/139 rathdowne street,carlton,3053.0,2,1,-37.8037813,144.96915,1.79411,0.22503,1.47846,1.30018,0.6230800000000001,0.64736,206041117,Carlton,Greater Melbourne
2982,2982,2982,2,House,2024,540.0,14 kalyani street,werribee,3030.0,4,2,-37.9246767,144.6391061,36.93766,0.43454,0.98764,4.77744,4.077030000000001,8.861540000000002,213051468,Werribee - West,Greater Melbourne
2983,2983,2983,0,Unit,2024,780.0,5012/33 rose lane,melbourne,3000.0,2,2,-37.8150001,144.9538708,1.0911300000000002,0.40049,0.79989,0.49836,0.19596,1.53964,206041505,Melbourne CBD - West,Greater Melbourne
2984,2984,2984,1,Unit,2024,795.0,4204/38 rose lane,melbourne,3000.0,2,1,-37.8147019,144.9542282,1.0766099999999998,0.38597,0.7853600000000001,0.5927,0.39914,1.5818299999999998,206041505,Melbourne CBD - West,Greater Melbourne
2985,2985,2985,1,Unit,2024,410.0,15/4 stonehaven court,toorak,3142.0,1,1,-37.8434768,145.0145359,7.75889,0.7298,0.94739,0.93044,0.80027,1.34382,206061138,Toorak,Greater Melbourne
2986,2986,2986,0,Unit,2024,1200.0,325 collins street,melbourne,3000.0,2,2,-37.8166442,144.9635498,0.6854600000000001,1.33593,0.34722,1.46545,0.50162,1.28769,206041505,Melbourne CBD - West,Greater Melbourne
2987,2987,2987,2,House,2024,625.0,101 marisa crescent,berwick,3806.0,4,2,-38.0590785,145.3545561,50.79468,1.32023,1.78281,2.59072,2.28288,2.05344,212021553,Berwick - South East,Greater Melbourne
2988,2988,2988,0,Unit,2024,550.0,3603/488 swanston street,carlton,3053.0,2,1,-37.8054922,144.9633658,1.37503,0.68336,0.51644,0.99749,0.40847,0.66891,206041117,Carlton,Greater Melbourne
2989,2989,2989,0,Unit,2024,650.0,26/36-44 drummond street,carlton,3053.0,2,1,-37.806054,144.9677919,1.44594,0.37166,0.4452799999999999,0.89128,0.34154,0.62129,206041117,Carlton,Greater Melbourne
2990,2990,2990,1,Townhouse,2024,610.0,3/95 alma street,west footscray,3012.0,2,1,-37.7940268,144.8649001,10.58008,0.8860399999999999,0.58727,0.85761,0.47063,2.513,213031351,West Footscray - Tottenham,Greater Melbourne
2991,2991,2991,0,Unit,2024,750.0,4503/119 a'beckett street,melbourne,3000.0,1,1,-37.8095779,144.9600855,0.68883,0.94768,0.54132,1.47503,0.30143,0.3254499999999999,206041504,Melbourne CBD - North,Greater Melbourne
2992,2992,2992,2,House,2024,450.0,18 arrowhead street,manor lakes,3024.0,3,2,-37.8728393,144.5985283,48.71986,1.33799,0.34268,1.0856199999999998,2.1742600000000003,2.46464,213051579,Manor Lakes - Quandong,Greater Melbourne
2993,2993,2993,1,Unit,2024,650.0,52/88 kavanagh street,southbank,3006.0,2,1,-37.8246292,144.9630105,1.77928,0.76638,0.42386,1.51332,0.44698,1.2581099999999998,206041509,Southbank - East,Greater Melbourne
2994,2994,2994,1,Townhouse,2024,950.0,13a sherman street,forest hill,3131.0,4,3,-37.8373203,145.1810782,26.86588,0.54344,0.98693,2.93976,0.46006,1.7713,211041269,Forest Hill,Greater Melbourne
2995,2995,2995,2,House,2024,500.0,35 respect way,tarneit,3029.0,3,2,-37.8150315,144.6850775,31.72442,1.93794,1.10953,3.69569,3.63972,5.72693,213051584,Tarneit - North,Greater Melbourne
2996,2996,2996,2,House,2024,540.0,4 wavertree crescent,werribee,3030.0,4,2,-37.91217109999999,144.6057123,43.62385,0.7815599999999999,0.94754,4.946020000000001,1.56685,5.33682,213051468,Werribee - West,Greater Melbourne
2997,2997,2997,0,Unit,2024,650.0,1310/442 elizabeth street,melbourne,3000.0,2,1,-37.8084101,144.9607759,0.69399,0.97942,0.5730599999999999,1.48019,0.0108,0.3306,206041504,Melbourne CBD - North,Greater Melbourne
2998,2998,2998,1,Unit,2024,690.0,1009/154 cremorne street,cremorne,3121.0,2,1,-37.82981480000001,144.9901409,4.0107800000000005,0.89164,0.30948,1.03537,0.8774400000000001,1.83616,206071517,Richmond (South) - Cremorne,Greater Melbourne
2999,2999,2999,2,House,2024,530.0,39 delhi grove,rockbank,3335.0,4,2,-37.7440693,144.6649489,36.81017,2.34875,2.40111,3.25368,6.46587,9.77979,213041359,Rockbank - Mount Cottrell,Greater Melbourne
3000,3000,3000,1,Unit,2024,650.0,507/99 river street,south yarra,3141.0,1,1,-37.8354659,144.9977362,5.1158,0.28087,0.38652,0.97757,0.2406299999999999,1.72674,206061515,South Yarra - North,Greater Melbourne
3001,3001,3001,1,Townhouse,2024,500.0,2 wisely place,roxburgh park,3064.0,2,2,-37.6325296,144.9312322,22.39314,0.34116,0.8134,0.97784,0.94177,6.11738,210051544,Roxburgh Park (South) - Somerton,Greater Melbourne
3002,3002,3002,1,Townhouse,2024,620.0,6/2 nartanda court,doncaster east,3109.0,2,2,-37.7645442,145.1817787,26.05554,1.0488,0.5680299999999999,6.661449999999999,2.09121,2.42349,207021424,Doncaster East - North,Greater Melbourne
3003,3003,3003,1,House,2024,490.0,49 king edward avenue,albion,3020.0,3,2,-37.7819077,144.8208577,15.08913,0.16024,0.33372,0.8354299999999999,1.90386,2.21004,213011328,Ardeer - Albion,Greater Melbourne
3004,3004,3004,2,House,2024,600.0,103 marquands road,truganina,3029.0,4,2,-37.8435207,144.7277591,23.56491,0.04275,0.61177,5.04385,2.78477,1.40062,213051588,Truganina - South West,Greater Melbourne
3005,3005,3005,2,House,2024,510.0,26 dutchelm avenue,werribee,3030.0,4,2,-37.9160194,144.6431207,37.68084,0.78079,0.26518,3.6215,2.92109,7.473949999999999,213051468,Werribee - West,Greater Melbourne
3006,3006,3006,1,Townhouse,2024,600.0,17 spiral place,officer,3809.0,3,2,-38.0572118,145.4066952,52.5343,0.99762,0.28506,1.69653,3.69559,5.5405,212011546,Beaconsfield - Officer,Greater Melbourne
3007,3007,3007,3,House,2024,600.0,20 kidds road,doveton,3177.0,3,1,-37.9893682,145.2512569,36.08232,0.91947,0.33985,5.719399999999999,1.41502,4.70946,212021295,Doveton,Greater Melbourne
3008,3008,3008,1,House,2024,430.0,43 lynwood drive,thornhill park,3335.0,3,2,-37.7201696,144.6225614,45.14967,1.76665,3.39481,6.16334,6.02402,9.35176,213041359,Rockbank - Mount Cottrell,Greater Melbourne
3009,3009,3009,1,Townhouse,2024,870.0,201 roseneath street,clifton hill,3068.0,3,1,-37.793173,145.0017097,5.60158,0.9066,0.19832,1.62891,0.94407,1.59136,206071145,Clifton Hill - Alphington,Greater Melbourne
3010,3010,3010,0,Unit,2024,645.0,3906/105 clarendon street,southbank,3006.0,2,1,-37.82701429999999,144.9580748,2.18681,0.8095800000000001,0.39776,1.1231,0.18378,0.6696,206041508,Southbank (West) - South Wharf,Greater Melbourne
3011,3011,3011,2,House,2024,575.0,149 riverwood drive,junction village,3977.0,3,2,-38.135938,145.2879856,56.07749,3.83602,2.12352,4.92964,3.50835,3.54068,212031303,Cranbourne South,Greater Melbourne
3012,3012,3012,4,House,2024,720.0,1 second avenue,altona north,3025.0,4,2,-37.84172849999999,144.8523406,14.06095,0.2484199999999999,0.26041,3.74884,0.9209,0.99248,213021343,Altona North,Greater Melbourne
3013,3013,3013,1,Townhouse,2024,440.0,5/113 taylors road,st albans,3021.0,2,1,-37.7286322,144.8023068,23.379900000000003,0.79929,0.48752,1.4306199999999998,0.8482999999999999,0.8453099999999999,213011334,St Albans - North,Greater Melbourne
3014,3014,3014,1,Unit,2024,460.0,106/35 princeton terrace,bundoora,3083.0,2,2,-37.6817806,145.0734838,20.8747,0.26825,0.4192599999999999,5.48994,0.31857,2.0605300000000004,209041216,Bundoora - North,Greater Melbourne
3015,3015,3015,2,House,2024,560.0,31 lemongrass drive,mickleham,3064.0,4,2,-37.5435619,144.8884457,39.76343,3.36487,1.5093,12.55625,4.59125,8.6894,210051445,Mickleham - Yuroke,Greater Melbourne
3016,3016,3016,1,Unit,2024,500.0,213/58 myrtle street,ivanhoe,3079.0,1,1,-37.7544305,145.0538458,15.82321,0.6174,0.60084,1.0900999999999998,1.91901,0.28075,209011199,Heidelberg West,Greater Melbourne
3017,3017,3017,2,House,2024,720.0,15 neville street,ringwood,3134.0,5,2,-37.8247837,145.2213248,27.87559,2.02832,0.6337999999999999,1.45713,1.17709,2.55229,211031266,Ringwood,Greater Melbourne
3018,3018,3018,1,House,2024,550.0,4/42 darling street,south yarra,3141.0,2,1,-37.8362015,144.9920428,4.24568,0.44203,0.2154799999999999,0.5198400000000001,0.60819,1.38803,206061515,South Yarra - North,Greater Melbourne
3019,3019,3019,2,House,2024,1500.0,8 fuller street,caulfield south,3162.0,4,2,-37.899722,145.0142672,14.5143,0.82078,0.73424,1.26596,1.4011600000000002,0.56544,208021178,Caulfield - South,Greater Melbourne
3020,3020,3020,0,Unit,2024,850.0,2011/371 little lonsdale,melbourne,3000.0,2,2,-37.8117769,144.9610182,0.49006,0.78447,0.8318300000000001,1.27625,1.30966,0.32638,206041504,Melbourne CBD - North,Greater Melbourne
3021,3021,3021,1,Unit,2024,650.0,1303/2 glenti place,docklands,3008.0,1,1,-37.8153348,144.9392147,3.13629,0.60394,0.06112,2.32693,0.51615,1.87731,206041118,Docklands,Greater Melbourne
3022,3022,3022,1,Townhouse,2024,580.0,2/1a cheddar road,reservoir,3073.0,2,2,-37.7139289,145.0088504,14.26267,2.1146100000000003,0.44937,1.71204,1.7900999999999998,1.85292,209021523,Reservoir - North East,Greater Melbourne
3023,3023,3023,1,House,2024,795.0,75 hope street,brunswick,3056.0,2,1,-37.763736,144.956688,6.19609,1.09261,0.5952000000000001,0.77632,0.76971,0.73324,206011496,Brunswick - South,Greater Melbourne
3024,3024,3024,1,Unit,2024,460.0,7/28 rushall street,fairfield,3078.0,2,1,-37.7761847,145.0213102,8.26489,0.40323,0.52462,0.8546,0.3808,0.43241,206021110,Alphington - Fairfield,Greater Melbourne
3025,3025,3025,1,Unit,2024,550.0,g07/3 red hill terrace,doncaster east,3109.0,2,2,-37.76301369999999,145.1727752,22.83093,1.14398,1.12126,9.60733,1.39429,1.69272,207021424,Doncaster East - North,Greater Melbourne
3026,3026,3026,1,Unit,2024,570.0,405/1060 dandenong road,carnegie,3163.0,1,1,-37.8839973,145.0558843,15.06379,0.97076,0.90969,1.2338,0.87937,1.05823,208021176,Carnegie,Greater Melbourne
3027,3027,3027,1,Unit,2024,625.0,712/50 claremont street,south yarra,3141.0,2,1,-37.8364447,144.9943596,4.94071,0.98988,0.67145,0.38133,0.56372,1.6071099999999998,206061515,South Yarra - North,Greater Melbourne
3028,3028,3028,1,Unit,2024,400.0,1/17 dunoon street,murrumbeena,3163.0,1,1,-37.8922118,145.067087,15.59505,1.03961,0.69136,0.23461,1.39134,0.36043,208021181,Murrumbeena,Greater Melbourne
3029,3029,3029,3,Unit,2024,1050.0,605/101 river street,south yarra,3141.0,2,2,-37.8351718,144.9978659,5.08162,0.31473,0.35234,0.94338,0.27449,1.7606,206061515,South Yarra - North,Greater Melbourne
3030,3030,3030,2,House,2024,420.0,46 carramar drive,harkness,3337.0,3,2,-37.6648488,144.5544661,48.55252,1.90605,1.84524,7.03457,3.81652,3.65808,213041358,Melton West,Greater Melbourne
3031,3031,3031,1,Unit,2024,1358.0,501/154 chapel street,st kilda,3182.0,2,2,-37.8702722,144.9902704,7.305560000000001,0.74636,0.36174,0.38731,0.40955,1.05305,206051134,St Kilda East,Greater Melbourne
3032,3032,3032,1,Townhouse,2024,600.0,2/64 barry street,reservoir,3073.0,2,1,-37.708907,145.002086,14.18211,0.6411399999999999,0.335,0.92071,1.43899,1.77236,209021526,Reservoir - South West,Greater Melbourne
3033,3033,3033,2,House,2024,520.0,7 robinson crescent,hampton park,3976.0,3,1,-38.032132,145.263036,41.644580000000005,0.24944,0.34614,2.10999,0.26191,3.01321,212031562,Hampton Park - West,Greater Melbourne
3034,3034,3034,1,Unit,2024,525.0,1/113 rosslyn avenue,seaford,3198.0,2,1,-38.1225451,145.1296876,52.64672,0.71175,0.55414,0.6465,1.99621,2.94681,214011375,Seaford (Vic.),Greater Melbourne
3035,3035,3035,0,Unit,2024,300.0,112c/60 waverley road,malvern east,3145.0,3,2,-37.8758876,145.0462973,13.44793,0.89012,1.1088,0.92791,0.4211399999999999,1.14775,208041195,Malvern East,Greater Melbourne
3036,3036,3036,1,Unit,2024,390.0,22/42 waterloo crescent,st kilda,3182.0,1,1,-37.86246879999999,144.9834209,6.139069999999999,1.06697,0.24619,1.80811,0.86933,2.44011,206051513,St Kilda - Central,Greater Melbourne
3037,3037,3037,2,House,2024,880.0,28 taylor avenue,maribyrnong,3032.0,4,2,-37.7872614,144.8935423,9.28331,0.95936,0.21276,5.35679,0.5612999999999999,0.35111,213031349,Maribyrnong,Greater Melbourne
3038,3038,3038,1,Unit,2024,520.0,202/85 hutton street,thornbury,3071.0,2,2,-37.755372,144.9935396,8.0626,0.2787,0.39227,0.6034400000000001,1.01728,1.33724,206021112,Thornbury,Greater Melbourne
3039,3039,3039,1,Unit,2024,780.0,2200/668 bourke street,melbourne,3000.0,2,2,-37.8165887,144.9542063,0.8568,0.62793,0.83292,0.52037,0.17933,1.56164,206041505,Melbourne CBD - West,Greater Melbourne
3040,3040,3040,1,Unit,2024,670.0,4 tannery walk,footscray,3011.0,2,2,-37.8003773,144.9073059,6.7203800000000005,0.3412699999999999,1.23599,1.54609,0.6030800000000001,0.29824,213031348,Footscray,Greater Melbourne
3041,3041,3041,0,Unit,2024,450.0,1003/601 little collins street,melbourne,3000.0,1,1,-37.8179189,144.9548347,0.97762,0.74876,0.60972,0.12197,1.20324,1.16325,206041505,Melbourne CBD - West,Greater Melbourne
3042,3042,3042,2,House,2024,545.0,14 natura avenue,werribee,3030.0,4,2,-37.9177307,144.6452741,37.81653,0.85833,0.29243,3.75719,3.0567800000000003,7.609640000000001,213051468,Werribee - West,Greater Melbourne
3043,3043,3043,2,House,2024,550.0,52 brights dr,tootgarook,3941.0,3,2,-38.3810538,144.8437529,56.3777,3.08554,0.81451,33.82639,2.40193,5.42933,214021383,Point Nepean,Greater Melbourne
3044,3044,3044,1,Townhouse,2024,640.0,8 joffre street,broadmeadows,3047.0,3,2,-37.6857085,144.9299953,16.497439999999997,0.27923,0.5609500000000001,2.24629,2.30255,1.69129,210051242,Broadmeadows,Greater Melbourne
3045,3045,3045,2,House,2024,550.0,1/6 dunn street,broadmeadows,3047.0,3,3,-37.6927104,144.9187946,15.22243,0.69108,0.2875299999999999,0.45918,2.16308,1.66969,210051242,Broadmeadows,Greater Melbourne
3046,3046,3046,2,Townhouse,2024,800.0,9 carnell place,balwyn north,3104.0,3,2,-37.7917,145.0982139,15.79605,0.87819,1.53723,4.37601,0.80813,0.59134,207011148,Balwyn North,Greater Melbourne
3047,3047,3047,1,Unit,2024,450.0,1/1457 pascoe vale road,meadow heights,3048.0,2,1,-37.6544772,144.9282925,19.56619,3.32596,0.93826,2.49871,1.09738,4.36663,210051247,Meadow Heights,Greater Melbourne
3048,3048,3048,2,House,2024,1500.0,1/205 wonga road,warranwood,3134.0,4,2,-37.7783714,145.2493556,31.7479,0.23213,1.56805,5.23449,2.75154,2.6026,211031265,Croydon Hills - Warranwood,Greater Melbourne
3049,3049,3049,2,House,2024,530.0,97 darling way,narre warren,3805.0,3,1,-38.0390946,145.3209473,44.91546,0.41242,0.30999,3.10719,3.13021,4.96643,212021456,Narre Warren - South West,Greater Melbourne
